,annotater_id,table_id,hypothesis,label
369,GW28,T422,Jerry Lee Lewis est un artiste américain.,E
370,GW28,T422,Jerry Lee Lewis a passé toute sa carrière en Louisiana.,N
371,GW28,T422,Jerry Lee Lewis est mort en jouant le piano.,C
372,GW27,T422,Jerry Lee Lewis est une chanson rock et roll de Louisiana.,E
373,GW27,T422,Jerry Lee Lewis était sur Sun Records en même temps que son premier acteur associé Johnny Cash.,N
374,GW27,T422,Jerry Lee Lewis a fait un plus grand nombre de genres que les pièces associées.,C
375,GW0,T422,Jerry Lee Lewis fait de la musique depuis plus de cinquante ans.,E
376,GW0,T422,Jerry Lee Lewis joue au piano à côté de Johnny Cash.,N
377,GW0,T422,Jerry Lee Lewis est de la région du Pacifique Nord-Ouest des États-Unis.,C
378,GW4,T433,Le film Concussion a été écrit et dirigé par la même personne.,E
379,GW4,T433,Le film Concussion est basé sur un livre populaire.,N
380,GW4,T433,Concussion est sorti aux États-Unis avant d'être montré au festival AFI.,C
381,GW28,T433,« Concussion » est un film américain.,E
382,GW28,T433,« Concussion » est le traitement des traumatismes du cerveau de leurs joueurs par l'NFL.,N
383,GW28,T433,Concussion a fait plus au cinéma que son budget.,C
384,GW27,T433,« Concussion » a été écrit et dirigé par Peter Landesman.,E
385,GW27,T433,Columbia Pictures a distribué Concussion au AFI Fest pour gagner la notoriété.,N
386,GW27,T433,Le bureau de production de « Concussion » était supérieur à son budget le plus élevé.,C
387,GW0,T435,Children of Bodom a connu un autre nom au cours des quatre premières années de son exécution.,E
388,GW0,T435,"Children of Bodom joue surtout dans leur pays d'origine, la Finlande.",N
389,GW0,T435,Les « enfants de Bodom » proviennent de l'Europe du Sud.,C
390,GW27,T435,Le groupe Inearthed vient de Finlande.,E
391,GW27,T435,Les membres d'Inearthed sont nés en Finlande.,N
392,GW27,T435,"La bande, anciennement connue sous le nom d'Inearthed, fait partie de quatre maisons de disques.",C
393,GW28,T435,Les enfants de Bodom jouent depuis les années 90.,E
394,GW28,T435,Les « enfants de Bodom » ont été généreusement rémunérés pendant leur travail.,N
395,GW28,T435,Children of Bodom a une courte histoire de musique.,C
396,GW4,T440,La République du Chili compte principalement des Blancs.,E
397,GW4,T440,La République du Chili a des élections pour son président.,N
398,GW4,T440,La République du Chili parle l'anglais comme langue maternelle.,C
399,GW28,T440,Le pouvoir législatif de la République du Chili est composé de deux chambres.,E
400,GW28,T440,La République du Chili est une ancienne colonie espagnole.,N
401,GW28,T440,La Présidente de la République du Chili est une femme.,C
402,GW14,T440,L'espagnol est la langue nationale de Santiago.,E
403,GW14,T440,Maya Fernandez et Carlos Montes Cisternas ont eaten lunch together.,N
404,GW14,T440,Sebasti‡n Pi–era est sous-ordonnée à Maya Fern‡ndez.,C
405,GW27,T447,La Chine a connu deux périodes républiques.,E
406,GW27,T447,La République populaire de Chine est venue en raison des faillites du gouvernement en place depuis 1912.,N
407,GW27,T447,La Constitution chinoise a été adoptée avant la proclamation de la République populaire.,C
408,GW4,T447,La Constitution actuelle de la République populaire de Chine a été écrite dans les années 1980.,E
409,GW4,T447,La République populaire de Chine a eu des politiques politiques similaires depuis 1949.,N
410,GW4,T447,La République populaire de Chine a eu les mêmes familles au pouvoir depuis plus de 1000 ans.,C
411,GW28,T447,La République populaire de Chine a été déclarée avant la Proclamation.,E
412,GW28,T447,La Constitution actuelle n'a pas changé depuis sa création.,N
413,GW28,T447,La proclamation de la République populaire précède la déclaration de la République populaire.,C
414,GW28,T458,Le pont de contrat est un jeu de cartes à plusieurs joueurs.,E
415,GW28,T458,Le bridge de contrat est limité à 4 joueurs seulement.,N
416,GW28,T458,Le pont de contrat est purement fondé sur la chance.,C
417,GW4,T458,Le jeu de pont contractuel est souvent joué dans un groupe de personnes.,E
418,GW4,T458,Le jeu Contract bridge a été joué sur le plan professionnel.,N
419,GW4,T458,Le jeu Bridge contract utilise la carte de joker.,C
420,GW27,T458,Le pont est un jeu de tir de trucs.,E
421,GW27,T458,4 joueurs partagent entre eux le paquet de 52.,N
422,GW27,T458,Chacun des quatre joueurs utilise une compétence différente.,C
423,GW28,T491,« Cory Monteith » était un interprète canadien qui est décédé il y a moins d'une décennie.,E
424,GW28,T491,« Cory Monteith » faisait partie d'une série télévisée populaire avant sa mort.,N
425,GW28,T491,« Cory Monteith » a commencé comme acteur adolescent.,C
426,GW0,T491,« Cory Monteith » est mort dans l'Ouest du Canada.,E
427,GW0,T491,Cory Monteith a subi une surdose d'héroïne.,N
428,GW0,T491,Cory Monteith est décédé neuf mois après son 31e anniversaire.,C
429,GW33,T491,Cory Monteith est né le 11 mai 1982,E
430,GW33,T491,Cory Monteith est toxicomane,N
431,GW33,T491,Cory Monteith a commencé sa carrière en 2013,C
432,GW45,T534,Le blé rouge et le couconu sont les variétés de vodka.,E
433,GW45,T534,CIROC VODKA MAY BE A BRAND NAME OR PRODUCT TITLE OF VODKA,N
434,GW45,T534,CIRCO avait plus de vingt-cinq variétés,C
435,GW0,T534,C?OC est sur le marché depuis plus de quinze ans.,E
436,GW0,T534,Le C?OC est surtout consommé dans son pays d'origine.,N
437,GW0,T534,Le C?OC est vendu en moins d'une douzaine de goûts.,C
438,GW28,T534,C?OC est une vodka française qui présente divers goûts.,E
439,GW28,T534,Le C?OC est un alcool à prix raisonnable pour les consommateurs qui sont conscients des prix.,N
440,GW28,T534,C?OC est une marque de deux décennies.,C
441,GW0,T535,Le premier numéro de Crisis on Infinite Earths a été publié au printemps 1985.,E
442,GW0,T535,DC Comics a mis fin à Crisis on Infinite Earths en raison de mauvaises ventes.,N
443,GW0,T535,« Crisis on Infinite Earths » est un roman publié en hiver 1985.,C
444,GW51,T535,Crisis on Infinite Earth était un comique de DC qui était diffusé mensuellement pendant environ un an dans les années 80.,E
445,GW51,T535,« Crisis on Infinite Earths » est le premier volet de George R.R. Martin dans le domaine de la création de fantasmes.,N
446,GW51,T535,"Le personnage principal de Crisis on Infinite Earth est Batman, qui est tué par Dumbledore dans le dernier numéro.",C
447,GW28,T535,« Crisis on Infinite Earths » est une série de livres comiques américains des années 80.,E
448,GW28,T535,Crisis on Infinite Earths contenait de nombreux apparitions de cameo d'autres superhéroes DC bien connus.,N
449,GW28,T535,Crisis on Infinite Earths célèbre son 35e anniversaire depuis sa publication.,C
450,GW51,T536,"Denver est une ville au Colorado, aux États-Unis, dénommée pour James Denver.",E
451,GW51,T536,"À Denver, le premier Bronco a été observé en Amérique, c'est pourquoi l'équipe de football locale est dénommée Broncos.",N
452,GW51,T536,Denver a été fondé par un groupe local de mineurs en 1848.,C
453,GW28,T536,"« Denver, Colorado » est une ville américaine fondée au XIXe siècle.",E
454,GW28,T536,"« Denver, Colorado » est situé près de la chaîne des Rocheuses.",N
455,GW28,T536,"« Denver, Colorado » a été fondé et incorporé au cours d’une décennie",C
456,GW0,T536,La ville et le comté de Denver ont été consolidés quelques années après le tournant du XXe siècle.,E
457,GW0,T536,Denver a été fondé par James W. Denver.,N
458,GW0,T536,La ville de Denver est située dans la région méridionale profonde des États-Unis.,C
459,GW27,T543,Le match le plus important de l'Inde a attiré 465 000 joueurs sur cinq jours.,E
460,GW27,T543,"26,528 étaient le plus grand nombre d'spectateurs par match jamais enregistrés en Inde.",N
461,GW27,T543,L'Inde contre le Pakistan à Eden Gardens en 1999 a attiré plus que la saison totale de l'Inde en 2017.,C
462,GW51,T543,L'Inde s'est battue contre le Pakistan dans un match de cinq jours en 1999.,E
463,GW51,T543,465 000 personnes uniques ont assisté au match cricket entre l'Inde et le Pakistan.,N
464,GW51,T543,Près d'un million de personnes ont assisté au cricket en Inde pour la saison 2017.,C
465,GW28,T543,L'Inde participe au cricket et elle a la Premier League indienne.,E
466,GW28,T543,L'Inde et le Pakistan ont une rivalité dans les matchs sportifs.,N
467,GW28,T543,Le cricket est un sport peu populaire en Inde.,C
468,GW51,T544,« Despicable Me 3 » est un film animé distribué par Universal Pictures en 2017.,E
469,GW51,T544,"« Despicable Me 3 » est en fait le quatrième film de la franchise Despicable Me, malgré les trois dans le titre.",N
470,GW51,T544,« Despicable Me 3 » a fait sa première sortie de box-offie avec des stars en été 2016.,C
471,GW28,T544,« Despicable Me 3 » est un film de Hollywood.,E
472,GW28,T544,« Despicable Me 3 » est un film animé.,N
473,GW28,T544,« Despicable Me 3 » a été une déception au box office.,C
474,GW0,T544,« Despicable Me 3 » a été montré à Annecy deux semaines avant sa sortie à l'échelle nationale.,E
475,GW0,T544,« Despicable Me 3 » a le même cast que les deux premiers films du même titre.,N
476,GW0,T544,« Despicable Me 3 » n'a pas été un succès de box office par rapport à son budget initial.,C
477,GW28,T554,« Danehill » était un chevaucheur de course américain.,E
478,GW28,T554,Danehill a été mis à l'essai après avoir terminé ses journées de course.,N
479,GW28,T554,Danehill est né dans la nature avec un parent inconnu.,C
480,GW27,T554,Le fils de Danehill était Danzig et son grand-père Northern Dancer.,E
481,GW27,T554,« Danehill » a été élevé par Juddmonte Farms pour le prince Khalid Abdullah.,N
482,GW27,T554,Le propriétaire et l'entraîneur de Danehill étaient les mêmes hommes.,C
483,GW51,T554,Danehill est un célèbre chevaucheur de course des États-Unis.,E
484,GW51,T554,Juddmonte Farms est l'un des éleveurs les plus couronnés des États-Unis.,N
485,GW51,T554,Danehill n'a jamais perdu de course à cheval dans toute sa carrière.,C
486,GW51,T557,Le Club est un boissons gazeuses irlandaises.,E
487,GW51,T557,"Le club est offert dans de nombreux goûts différents, comme l'orange et le raisin.",N
488,GW51,T557,Le Club est la boisson douce la plus populaire du monde.,C
489,GW33,T557,Club is a Carbonated soft drink Manufactured by Britvic Ireland,E
490,GW33,T557,Club est fabriqué uniquement en Irlande,N
491,GW33,T557,Le club est un jus d'orange,C
492,GW28,T557,Le Club est une boisson irlandaise.,E
493,GW28,T557,Le club est une boisson sucrée douce.,N
494,GW28,T557,Le club n'a jamais changé sa recette pour la boisson.,C
495,GW28,T578,Close Encounters of the Third Kind est un film hollywoodien écrit et dirigé par un célèbre réalisateur.,E
496,GW28,T578,« Close Encounters of the Third Kind » était un film de science-fiction.,N
497,GW28,T578,« Close Encounters of the Third Kind » a été un échec au box office.,C
498,GW51,T578,« Close Encounters of the Third Kind » est un film de science fiction réalisé par Stephen Spielberg.,E
499,GW51,T578,"« Close Encounters of the Third Kind » a inspiré de nombreux futurs films et émissions télévisées, notamment la série Stranger Things.",N
500,GW51,T578,"« Close Encounters of the Third Kind » a été inspiré par un autre film de Spielberg, E.T., qui a été diffusé avant « Close Encounters of the Third Kind » en 1982.",C
501,GW0,T578,Close Encounters of the Third Kind a gagné plus d'un quart de milliard de dollars au box office sur son budget.,E
502,GW0,T578,Un duo marié-épouse a produit « Close Encounters of the Third Kind ».,N
503,GW0,T578,« Close Encounters of the Third Kind » a été produit et distribué par la même entreprise.,C
504,GW54,T581,Polmos Krak—w est le fabricant Cracovia,E
505,GW54,T581,Cracovia a été introduite en 1995,N
506,GW54,T581,Cracovia est disponible seulement en Pologne,C
507,GW28,T581,Cracovia est un alcool polonais.,E
508,GW28,T581,Cracovia est la vodka la plus vendue en Pologne.,N
509,GW28,T581,Cracovia est une boisson alcoolique faible,C
510,GW51,T581,Cracovia est un type de vodka polonais.,E
511,GW51,T581,Cracovia est désignée en fonction d'une région du pays de Pologne.,N
512,GW51,T581,Cracovia était initialement une bière et transformée en 40 Proof Vodka.,C
513,GW51,T596,Ciara est une chantrice et danseuse américaine de R&B.,E
514,GW51,T596,Le premier hit de Ciara a été Goodies avec Petey Pablo.,N
515,GW51,T596,« Ciara » est un professionnel de la R-B depuis 1971.,C
516,GW28,T596,« Ciara » est un artiste américain marié à un athlète.,E
517,GW28,T596,Ciara est un seul enfant.,N
518,GW28,T596,Ciara est active depuis ses vingt ans.,C
519,GW33,T596,"« Ciara » Princess Harris né le 25 octobre 1985 à Austin, Texas, États-Unis.",E
520,GW33,T596,diriger sa carrière musicale avec Nayvadious Wilburn,N
521,GW33,T596,« Ciara » Princess Harris marie Nayvadious Wilburn,C
522,GW28,T662,"«Detroit, Michigan» est bien au-dessus du niveau de la mer.",E
523,GW28,T662,"La région métropolitaine de Detroit, Michigan, est plus grande que la plupart des autres régions métropolitaines américaines.",N
524,GW28,T662,La ville de Detroit (Michigan) compte moins d'un dixième de la superficie urbaine.,C
525,GW0,T662,La ville de Detroit est plus grande que l'espace terrestre qu'elle occupe.,E
526,GW0,T662,La partie la plus élevée de Detroit se trouve dans le centre-ville.,N
527,GW0,T662,La zone urbaine de Detroit est plus grande que la zone métropolitaine.,C
528,GW51,T662,Detriot est une grande ville située au Michigan.,E
529,GW51,T662,Detriot est la plus grande ville aux États-Unis.,N
530,GW51,T662,Le Détriot est situé au-dessous du niveau de la mer.,C
531,GW51,T667,"Crimson Peak a réalisé un profit de 19,7 millions de dollars après la fin de son tournée de box office.",E
532,GW51,T667,Guilllermo Del Toro et Universal Pictures sont depuis longtemps des partenaires.,N
533,GW51,T667,Crimson Peak a été diffusé sur Blu-Ray en 2014.,C
534,GW0,T667,Crimson Peak est légèrement inférieur à deux heures de longueur.,E
535,GW0,T667,« Crimson Peak » est la première fois que Guillermo del Toro n'a pas écrit seul le scénario de son film.,N
536,GW0,T667,« Crimson Peak » a été inauguré en hiver 2015.,C
537,GW28,T667,Crimson Peak est un film indépendant américain du XXIe siècle.,E
538,GW28,T667,Crimson Peak a reçu beaucoup de la haine des critiques et des réalisateurs de films.,N
539,GW28,T667,Crimson Peak a réalisé un profit important au box office.,C
540,GW51,T680,Camp Kill Yourself est une bande de rock grunge qui est active depuis plus de 30 ans dans l'industrie de la musique.,E
541,GW51,T680,Camp Kill Yourself est parfois connu sous le nom de « CKY » afin de ne pas offenser certains critiques et écouteurs de leur musique.,N
542,GW51,T680,Camp Kill Yourself a été signé à Universal et Paramount.,C
543,GW28,T680,CKY est une bande rock américaine qui joue encore aujourd'hui.,E
544,GW28,T680,CKY a gagné de nombreux prix pour sa musique.,N
545,GW28,T680,« CKY » a travaillé avec quelques maisons de disques tout au long de sa carrière.,C
546,GW27,T680,"Camp Kill Yourself est de West Chester, en Pennsylvanie.",E
547,GW27,T680,Camp Kill Yourself fait partie du label Entertainment One depuis 1998.,N
548,GW27,T680,Camp Kill Yourself a été sur plus d'étiquettes qu'ils n'ont des actes associés.,C
549,GW0,T688,La femme de Dennis Gabor l'a survécu de deux ans.,E
550,GW0,T688,Dennis Gabor a reçu le prix Nobel pour son travail en holographie.,N
551,GW0,T688,Dennis Gabor a reçu son éducation à l'extérieur de son pays d'origine.,C
552,GW28,T688,Dennis Gabor était un médecin du XXe siècle qui a remporté le prix Nobel.,E
553,GW28,T688,Dennis Gabor enseigne au Imperial College à Londres.,N
554,GW28,T688,Dennis Gabor a remporté ses prix en années successives à partir de 1967.,C
555,GW51,T688,Dennis Gabor est un célèbre scientifique hongrois-britannique.,E
556,GW51,T688,Dennis Gabor est devenu le plus célèbre alors qu'il étudie au Imperial College de Londres lorsqu'il reçoit le prix Nobel en physique.,N
557,GW51,T688,Dennis Gabor a reçu le prix Nobel de la paix pendant son travail à Oxford en 1982.,C
558,GW51,T702,La « ville de Londres » est une grande ville du Royaume-Uni qui existe depuis près de 2000 ans.,E
559,GW51,T702,La ville a subi la réforme de Wessex après la chute de l'empire romain.,N
560,GW51,T702,La « ville de Londres » compte 27 quartiers distincts après la réinstallation de Wessex.,C
561,GW0,T702,Il y a plus de douze quartiers dans la ville de Londres.,E
562,GW0,T702,Londres est la ville la plus peuplée du Royaume-Uni.,N
563,GW0,T702,Les Roms se sont installés à Londres quelques années après les Wessex.,C
564,GW28,T702,La ville de Londres est une région unique de l'Angleterre.,E
565,GW28,T702,La « ville de Londres » a sa propre force de police séparée des autres juridictions.,N
566,GW28,T702,La « ville de Londres » est une terre romaine.,C
567,GW28,T709,Crack-Up est un album de musique enregistré et diffusé sur une période de deux ans.,E
568,GW28,T709,Crack-Up est un album studio de la bande Fleet Foxes.,N
569,GW28,T709,Crack-Up a été principalement enregistré dans l'État de Washington.,C
570,GW51,T709,Crack-Up est un album de rock indie sorti en 2017.,E
571,GW51,T709,Crack-Up a été inspiré initialement par la revue Cracked.,N
572,GW51,T709,Crack-Up a été produit par Barry Gordy et enregistré en 2003.,C
573,GW0,T709,Crack-Up a pris environ une demi-année pour terminer l'enregistrement.,E
574,GW0,T709,Robin Pecknold ne produit de musique que dans les studios Electric Lady.,N
575,GW0,T709,Crack-Up a été enregistré dans plusieurs studios seulement sur la côte est.,C
576,GW51,T719,Cristiano Ronaldo est un fameux forward dans ses trente ans.,E
577,GW51,T719,Cristiano Ronaldo est un footballeur célèbre pour Juventus.,N
578,GW51,T719,Ronaldo est plus de six pieds et demi de haut.,C
579,GW4,T719,Cristiano Ronaldo joue une position offensive plutôt que défensive.,E
580,GW4,T719,Cristiano Ronaldo a toujours vécu au Portugal.,N
581,GW4,T719,Cristiano Ronaldo est plus court que 6 pieds de hauteur.,C
582,GW28,T719,Cristiano Ronaldo est un sportif européen..,E
583,GW28,T719,Cristiano Ronaldo joue dans la Liga espagnole.,N
584,GW28,T719,Cristiano Ronaldo est un Millenial britannique.,C
585,GW14,T720,L'album intitulé David Bowie a été enregistré pendant deux années différentes.,E
586,GW14,T720,Mike Vernon est citoyen du Royaume-Uni.,N
587,GW14,T720,L'album intitulé David Bowie est sorti plus d'un an après son enregistrement.,C
588,GW51,T720,David Bowie est un album enregistré à Londres.,E
589,GW51,T720,« David Bowie » est l'un des nombreux albums de David Bowie.,N
590,GW51,T720,« David Bowie » a été enregistré en une semaine seulement en janvier 1967.,C
591,GW4,T720,L'album David Bowie a été enregistré au Royaume-Uni.,E
592,GW4,T720,L'album David Bowie a été rédigé par David Bowie.,N
593,GW4,T720,L'album David Bowie a une durée de plus d'une heure.,C
594,GW14,T727,L'initial moyen de Dick Van Dyke se trouve près de la fin de l'alphabet anglais.,E
595,GW14,T727,« Dick Van Dyke » a été déployé à l'étranger pendant la Deuxième Guerre mondiale.,N
596,GW14,T727,Dick Van Dyke n'est pas encore grand-père.,C
597,GW6,T727,Le mari d'Arlene Silver est né dans les vingt-dix.,E
598,GW6,T727,Dick Van Dyke était un père pendant la Deuxième Guerre mondiale.,N
599,GW6,T727,Shane Van Dyke n'a pas de grands-uncles.,C
600,GW51,T727,Dick Van Dyke est un acteur et comédien de Malibu.,E
601,GW51,T727,Dick Van Dyke avait son propre spectacle intitulé The Dick Van Dyke Show.,N
602,GW51,T727,Van Dyke a servi dans l'armée pendant plus de quatre ans pendant la Deuxième Guerre mondiale.,C
603,GW4,T729,« David Byrne » déménage aux États-Unis.,E
604,GW4,T729,David Byrne a joué en direct avec les Talking Heads.,N
605,GW4,T729,David Byrne vit au Royaume-Uni lorsqu'ils sont devenus musiciens pour la première fois.,C
606,GW28,T729,David Byrne est un musicien écossais-américain.,E
607,GW28,T729,"David Byrne était chanteur, écrivain et guitariste pour les Talking Heads.",N
608,GW28,T729,David Byrne a commencé sa carrière musicale à la mi-vingt-deux.,C
609,GW51,T729,David Byrne est un musicien écossais de Dunbartonshire.,E
610,GW51,T729,Byrne a d'abord commencé comme chanteur principal pour les Talking Heads.,N
611,GW51,T729,Byrne prend sa retraite de la musique en 1989 pour travailler à sa ferme.,C
612,GW51,T733,La Coca-Cola with Lime est une boissons gazeuses produites par Coca-Cola et fabriquées au Royaume-Uni et aux États-Unis.,E
613,GW51,T733,"Coca-Cola Lime a été créée par accident lorsqu'un gestionnaire a mis Lime, Tequila et Coca-Cola ensemble.",N
614,GW51,T733,La Coca-Cola avec Lime a été introduite en Irlande du Nord avant d'être fabriquée au Royaume-Uni.,C
615,GW28,T733,Coca-Cola with Lime/Diet Coke with Citrus Zest est une boisson britannique-américaine.,E
616,GW28,T733,« Coca-Cola with Lime/Diet Coke with Citrus Zest » est un bestseller au Royaume-Uni.,N
617,GW28,T733,La Coca-Cola with Lime/Diet Coke with Citrus Zest contenait une véritable poussée de limon.,C
618,GW4,T733,La Coca-Cola with Lime/Diet Coke with Citrus Zest a été introduite plus d'une fois.,E
619,GW4,T733,Coca-Cola with Lime/Diet Coke with Citrus Zest vient après Coca-Cola with Lemon.,N
620,GW4,T733,La Coca-Cola with Lime/Diet Coke with Citrus Zest n'est fabriquée qu'aux États-Unis.,C
621,GW6,T734,« David Cook » a au moins deux membres immédiats de sa famille.,E
622,GW6,T734,David Cook crée des jeux au Michigan.,N
623,GW6,T734,« David Cook » est un célibataire à vie.,C
624,GW4,T734,« David Cook » est connu pour faire des jeux vidéo.,E
625,GW4,T734,« David Cook » a toujours vécu au Michigan.,N
626,GW4,T734,« David Cook » a plus d'un enfant.,C
627,GW51,T734,David Cook est un concepteur américain de jeux.,E
628,GW51,T734,« David Cook » est célèbre pour avoir créé la série Mass Effect.,N
629,GW51,T734,« David Cook » n'a jamais eu d'enfant avec sa femme Helen.,C
630,GW14,T738,L'oeuf de Cockerel FabergŽ est composé de plusieurs précieux bijoux différents.,E
631,GW14,T738,L'oiseau de l'oeuf du Cockerel FabergŽ bat ses ailes.,N
632,GW14,T738,La personne qui a fait l'oeuf de Cockerel FabergŽ est capable de donner naissance.,C
633,GW4,T738,L'oeuf de Cockerel FabergŽ contient un oiseau.,E
634,GW4,T738,L'oeuf de Cockerel FabergŽ est très précieux.,N
635,GW4,T738,L'oeuf de Cockerel FabergŽ est de plus d'un pied de hauteur.,C
636,GW51,T738,L'oeuf de Cockerel FabergŽ est un objet infusé d'or et de diamant d'une hauteur d'environ deux mètres.,E
637,GW51,T738,L'oeuf de Cockerel FabergŽ est le premier oeuf Faberge créé par Perkhin.,N
638,GW51,T738,L'oeuf Cockerel FabergŽ présente plus de 10 matériaux différents utilisés.,C
639,GW51,T741,« David Duchovny » était une fois marié à Tea Leona pendant plus de 15 ans.,E
640,GW51,T741,Duchovny est bien connu pour son rôle dans The X-Files à titre de Fox Mulder.,N
641,GW51,T741,Duchovny agit depuis environ dix ans.,C
642,GW4,T741,David Duchovny est allé à l'université aux États-Unis.,E
643,GW4,T741,David Duchovny avait ses deux enfants avec TŽa Leoni.,N
644,GW4,T741,« David Duchovny » joue depuis les années 1960.,C
645,GW2,T741,« David Duchovny » vit dans l'ouest des États-Unis.,E
646,GW2,T741,David Duchovny a étudié l'anglais à Princeton.,N
647,GW2,T741,« David Duchovny » a fait son grand début à l'écran à l'âge de 24 ans.,C
648,GW28,T745,Le 50 km de freestyle masculin aux XXII Jeux Olympiques d'hiver a été un événement athlétique.,E
649,GW28,T745,Le 50 km de freestyle masculin aux XXII Jeux Olympiques d'hiver a été un épreuve de ski de fond dominée par les Russes.,N
650,GW28,T745,Les Jeux Olympiques d'hiver de XXII ont eu lieu en Amérique.,C
651,GW4,T745,Les 50 km de freestyle masculins aux XXII Jeux Olympiques d'hiver ont eu plus de 50 participants.,E
652,GW4,T745,Le 50 km de freestyle masculin aux XXII Jeux Olympiques d'hiver a été très froid.,N
653,GW4,T745,Le 50 km de freestyle masculin aux XXII Jeux Olympiques d'hiver s'est terminé en moins d'une heure.,C
654,GW51,T745,Le « 50 km librestyle masculin aux XXII Jeux Olympiques d'hiver » s'est déroulé pendant un jour en février.,E
655,GW51,T745,Le 50 km de freestyle masculin a été le premier épreuve au cours de laquelle Michael Phelps a remporté une médaille d'or.,N
656,GW51,T745,Le gagnant du 50 km de freestyle masculin aux XXII Jeux Olympiques d'hiver s'est terminé avec un temps de deux minutes seulement.,C
657,GW0,T746,Certaines nations envoient plusieurs athlètes pour participer au ski de fond aux Jeux Olympiques.,E
658,GW0,T746,L'année 2018 a été la première année où le ski de fond s'est déroulé au centre de ski de fond Alpensia.,N
659,GW0,T746,Il y a plus d'épreuves de ski de fond masculines que d'épreuves de ski de fond féminines aux Jeux Olympiques.,C
660,GW4,T746,Les Jeux olympiques d'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver de l'hiver.,E
661,GW4,T746,Les Jeux Olympiques d’hiver de l’hiver XXIII ont eu lieu tous les jours pendant deux semaines.,N
662,GW4,T746,Plus de 500 personnes ont participé aux « Jeux olympiques d’hiver de ski sur les terrains croisés ».,C
663,GW51,T746,L'épreuve de ski de fond des XXIII Olympiades s'est déroulée au Centre de ski de fond d'Alpensia.,E
664,GW51,T746,L'épreuve de ski de fond de la XXIIIe Olympiade s'est déroulée en 2018.,N
665,GW51,T746,L'épreuve de ski de fond de la XXIIIe Olympiade s'est déroulée pendant plus de 3 semaines et a réuni des centaines de participants de plus de 70 pays.,C
666,GW51,T749,Crossed est une série limitée publiée pendant environ deux ans et demi par Avatar Press.,E
667,GW51,T749,Crossed est la série la plus vendue du catalogue Avatar Press.,N
668,GW51,T749,Crossed est publié à intervalles réguliers et est toujours une série en cours.,C
669,GW14,T749,Crossed est une série post-apocalyptique publiée après le tournant du siècle.,E
670,GW14,T749,Le numéro 100 (Badlands) est le numéro le plus populaire de la série «Crossed».,N
671,GW14,T749,Le prochain numéro de la série Crossed sera publié en juin 2019.,C
672,GW4,T749,Le comique Crossed a été publié pendant moins de deux ans.,E
673,GW4,T749,Le comique Crossed a été diffusé sous différents noms.,N
674,GW4,T749,Le comique Crossed était un comique super héros.,C
675,GW28,T758,Code Blue est un bull américain.,E
676,GW28,T758,« Code Blue » est un bull Bucking utilisé dans les rodeos américains.,N
677,GW28,T758,« Code Blue » pèse une tonne.,C
678,GW4,T758,Le bull « Code Blue » pesait moins d'une tonne.,E
679,GW4,T758,Le bull « Code Blue » est encore vivant aujourd'hui.,N
680,GW4,T758,Le bull « Code Blue » est originaire du Royaume-Uni.,C
681,GW6,T758,Kish's #624 Wolfman a au moins deux générations de descendants.,E
682,GW6,T758,Code Blue n'a été utilisé qu'une seule personne.,N
683,GW6,T758,Le Bucking Bull américain de marque 644 a surtout du fourrure foncé.,C
684,GW51,T761,Code Orange est un groupe punk et metalcore américain.,E
685,GW51,T761,Le groupe s'est rencontré à une mosh pit à Philadelphie avant de commencer leur groupe.,N
686,GW51,T761,« Code Orange » a été interprétée depuis plus de 15 ans dans le cadre de l'enregistrement Death Row.,C
687,GW2,T761,« Code Orange » a commencé au XXIe siècle.,E
688,GW2,T761,David Cross a effectué deux tournées mondiales en 2009 et 2010.,N
689,GW2,T761,David Cross est un groupe pop de Pennsylvanie.,C
690,GW28,T761,Code Orange est un groupe punk américain.,E
691,GW28,T761,Code Orange a remporté de nombreux prix pour sa musique.,N
692,GW28,T761,« Code Orange » est en activité depuis une décennie.,C
693,GW28,T777,« David Packouz » est un délinquant reconnu coupable en Amérique.,E
694,GW28,T777,« David Packouz » a été l'inspiration d'un film hollywoodien.,N
695,GW28,T777,« David Packouz » n'avait jamais d'entreprise.,C
696,GW4,T777,« David Packouz » est en difficulté juridique.,E
697,GW4,T777,« David Packouz » vendait des armes illégales.,N
698,GW4,T777,David Packouz a dû se rendre en prison.,C
699,GW51,T777,« David Packouz » est un ancien marchand d'armes qui a été condamné à une arrestation domiciliaire aux États-Unis.,E
700,GW51,T777,Packouz est connu pour l'armement des Iraniens lors du scandale contral iranien des années 80.,N
701,GW51,T777,Packous a fait l'objet d'une arrestation domiciliaire le jour suivant son 40e anniversaire.,C
702,GW2,T778,La Crystal Head Vodka est originaire du nord des États-Unis.,E
703,GW2,T778,Crystal Head Vodka a une étiquette bleue et d'or.,N
704,GW2,T778,Crystal Head Vodka est plus de la moitié de l'alcool par volume.,C
705,GW6,T778,La Crystal Head Vodka a été introduite dans un pays différent de son origine.,E
706,GW6,T778,La « Vodka Crystal Head » a été développée au Canada pendant des années avant 2008.,N
